timestamp_of_message,year,month,day_of_month,hour,minute,second,millisecond,day_of_week,day_of_year,week_of_year,is_weekend,seconds_since_midnight,time_of_day_bucket,device_identifier,vendor,physical_site_id,geolocation_code,device_role,device_function,device_model_number,device_importance,version_number,module_name,severity,log_type,log_status,cid,oid,sequence_number,description,device_with_description,metadata,is_unhappy
Sep 25 2024 12:47:19,2024,9,25,12,47,19,0,2,269,39,0,46039,Afternoon,GPN-1220-PEL-PRI-SCH-AR12-01,GPN,1220,PEL,PRI,SCH,AR12,01,01,QOS,4,SACL_LOG,(l),,,,"Ipv4 acl 3500,rule 120 deny 17 10.197.119.254","GPN-1220-PEL-PRI-SCH-AR12-01 -> Ipv4 acl 3500,rule 120 deny 17 10.197.119.254",41781)-> 8.8.8.8(53) (2) packets.,
Sep 25 2024 12:47:19,2024,9,25,12,47,19,0,2,269,39,0,46039,Afternoon,GPN-1220-PEL-PRI-SCH-AR12-01,GPN,1220,PEL,PRI,SCH,AR12,01,01,QOS,4,SACL_LOG,(l),,,,"Ipv4 acl 3500,rule 120 deny 17 10.197.119.254","GPN-1220-PEL-PRI-SCH-AR12-01 -> Ipv4 acl 3500,rule 120 deny 17 10.197.119.254",60329)-> 8.8.8.8(53) (2) packets.,
Sep 25 2024 12:47:19,2024,9,25,12,47,19,0,2,269,39,0,46039,Afternoon,GPN-1220-PEL-PRI-SCH-AR12-01,GPN,1220,PEL,PRI,SCH,AR12,01,01,QOS,4,SACL_LOG,(l),,,,"Ipv4 acl 3500,rule 120 deny 17 10.197.119.254","GPN-1220-PEL-PRI-SCH-AR12-01 -> Ipv4 acl 3500,rule 120 deny 17 10.197.119.254",41707)-> 8.8.4.4(53) (2) packets.,
Sep 25 2024 12:47:19,2024,9,25,12,47,19,0,2,269,39,0,46039,Afternoon,GPN-1220-PEL-PRI-SCH-AR12-01,GPN,1220,PEL,PRI,SCH,AR12,01,01,QOS,4,SACL_LOG,(l),,,,"Ipv4 acl 3500,rule 120 deny 17 10.197.119.254","GPN-1220-PEL-PRI-SCH-AR12-01 -> Ipv4 acl 3500,rule 120 deny 17 10.197.119.254",37794)-> 8.8.4.4(53) (2) packets.,
Sep 25 2024 12:47:36,2024,9,25,12,47,36,0,2,269,39,0,46056,Afternoon,GBN-0454-LAE-LOU-GEL-AR22-01,GBN,0454,LAE,LOU,GEL,AR22,01,01,SNMP,5,SNMP_LOG_IP_UNLOCK,(l),,,,The IP address of request message was unlocked because timeout. ,GBN-0454-LAE-LOU-GEL-AR22-01 -> The IP address of request message was unlocked because timeout. ,"SourceIPType=1, SourceIP=172.31.252.204",
Sep 25 2024 12:47:36,2024,9,25,12,47,36,0,2,269,39,0,46056,Afternoon,GBN-0454-LAE-LOU-GEL-AR22-01,GBN,0454,LAE,LOU,GEL,AR22,01,01,INFO,4,SUPPRESS_LOG,(l),,,,Last message repeated 1 times.,GBN-0454-LAE-LOU-GEL-AR22-01 -> Last message repeated 1 times.,"InfoID=3229683715, ModuleName=SNMP, InfoAlias=SNMP_LOG_IP_UNLOCK)",
Sep 25 2024 12:47:19,2024,9,25,12,47,19,0,2,269,39,0,46039,Afternoon,GPN-1220-PEL-PRI-SCH-AR12-01,GPN,1220,PEL,PRI,SCH,AR12,01,01,QOS,4,SACL_LOG,(l),,,,"Ipv4 acl 3500,rule 120 deny 17 10.197.119.254","GPN-1220-PEL-PRI-SCH-AR12-01 -> Ipv4 acl 3500,rule 120 deny 17 10.197.119.254",47345)-> 8.8.4.4(53) (1) packets.,
Sep 25 2024 12:47:36,2024,9,25,12,47,36,0,2,269,39,0,46056,Afternoon,GBN-0454-LAE-LOU-GEL-AR22-01,GBN,0454,LAE,LOU,GEL,AR22,01,01,SNMP,5,SNMP_IP_LOCK,(l),,,,The IP address of request message was locked because authentication failed. ,GBN-0454-LAE-LOU-GEL-AR22-01 -> The IP address of request message was locked because authentication failed. ,"SourceIPType=1, SourceIP=172.31.252.204",
Sep 25 2024 12:47:19,2024,9,25,12,47,19,0,2,269,39,0,46039,Afternoon,GPN-1220-PEL-PRI-SCH-AR12-01,GPN,1220,PEL,PRI,SCH,AR12,01,01,QOS,4,SACL_LOG,(l),,,,"Ipv4 acl 3500,rule 120 deny 17 10.197.119.254","GPN-1220-PEL-PRI-SCH-AR12-01 -> Ipv4 acl 3500,rule 120 deny 17 10.197.119.254",11169)-> 8.8.8.8(53) (2) packets.,
Sep 25 2024 12:47:36,2024,9,25,12,47,36,0,2,269,39,0,46056,Afternoon,,,,,,,,,,,,,,,,,,,,
Sep 25 2024 12:47:36,2024,9,25,12,47,36,0,2,269,39,0,46056,Afternoon,GPN-0159-LEN-CLI--AR12-01,GPN,0159,LEN,CLI,,AR12,01,01,SHELL,5,CMDRECORD,(l),,,,Record command information. ,GPN-0159-LEN-CLI--AR12-01 -> Record command information. ,"Task=Co0, Ip=**, User=**, Command=""log on fail"", Result=Success)",
Sep 25 2024 12:47:36,2024,9,25,12,47,36,0,2,269,39,0,46056,Afternoon,,,,,,,,,,,,,,,,,,,,
Sep 25 2024 12:47:19,2024,9,25,12,47,19,0,2,269,39,0,46039,Afternoon,GPN-1220-PEL-PRI-SCH-AR12-01,GPN,1220,PEL,PRI,SCH,AR12,01,01,QOS,4,SACL_LOG,(l),,,,"Ipv4 acl 3500,rule 120 deny 17 10.197.119.254","GPN-1220-PEL-PRI-SCH-AR12-01 -> Ipv4 acl 3500,rule 120 deny 17 10.197.119.254",34609)-> 8.8.4.4(53) (2) packets.,
Sep 25 2024 12:47:37,2024,9,25,12,47,37,0,2,269,39,0,46057,Afternoon,GPN-0320-KT-MAT-CLI-AR12-01,GPN,0320,KT,MAT,CLI,AR12,01,01,FTPS,5,REQUEST,(l),,,,The user had a request. ,GPN-0320-KT-MAT-CLI-AR12-01 -> The user had a request. ,"UserName="""", IpAddress=IP/IPV6: 172.31.252.204 , VpnInstanceName=""VPN: "", Request=QUIT",
Sep 25 2024 12:47:36,2024,9,25,12,47,36,0,2,269,39,0,46056,Afternoon,GBN-0002-GST-CR--M14-02,GBN,0002,GST,CR,,M14,02,01,SNMP,4,SNMP_IPLOCK,(s),0x80d50422,,,The source IP was locked because of the failure of login through SNMP.,GBN-0002-GST-CR--M14-02 -> The source IP was locked because of the failure of login through SNMP.,"SourceIP=172.31.252.204, VPN=_public_",
Sep 25 2024 12:47:19,2024,9,25,12,47,19,0,2,269,39,0,46039,Afternoon,GPN-1220-PEL-PRI-SCH-AR12-01,GPN,1220,PEL,PRI,SCH,AR12,01,01,QOS,4,SACL_LOG,(l),,,,"Ipv4 acl 3500,rule 120 deny 17 10.197.119.254","GPN-1220-PEL-PRI-SCH-AR12-01 -> Ipv4 acl 3500,rule 120 deny 17 10.197.119.254",34609)-> 8.8.8.8(53) (2) packets.,
Sep 25 2024 12:47:19,2024,9,25,12,47,19,0,2,269,39,0,46039,Afternoon,GPN-1220-PEL-PRI-SCH-AR12-01,GPN,1220,PEL,PRI,SCH,AR12,01,01,QOS,4,SACL_LOG,(l),,,,"Ipv4 acl 3500,rule 120 deny 17 10.197.119.254","GPN-1220-PEL-PRI-SCH-AR12-01 -> Ipv4 acl 3500,rule 120 deny 17 10.197.119.254",15681)-> 8.8.4.4(53) (2) packets.,
Sep 25 2024 12:47:37,2024,9,25,12,47,37,0,2,269,39,0,46057,Afternoon,GPN-0005-75FOX-CR--X8-01,GPN,0005,75FOX,CR,,X8,01,01,SNMP,4,SNMP_IPUNLOCKSTAT,(s),0x80d50412,,,"In the last 5 minutes, 2 IP addresses were unlocked. ","GPN-0005-75FOX-CR--X8-01 -> In the last 5 minutes, 2 IP addresses were unlocked. ","IPList=(IP=10.23.14.24, VPN=15), (IP=192.168.0.40, VPN=15))",
Sep 25 2024 12:47:19,2024,9,25,12,47,19,0,2,269,39,0,46039,Afternoon,GPN-1220-PEL-PRI-SCH-AR12-01,GPN,1220,PEL,PRI,SCH,AR12,01,01,QOS,4,SACL_LOG,(l),,,,"Ipv4 acl 3500,rule 120 deny 17 10.197.119.254","GPN-1220-PEL-PRI-SCH-AR12-01 -> Ipv4 acl 3500,rule 120 deny 17 10.197.119.254",39603)-> 8.8.4.4(53) (2) packets.,
Sep 25 2024 12:47:19,2024,9,25,12,47,19,0,2,269,39,0,46039,Afternoon,GPN-1220-PEL-PRI-SCH-AR12-01,GPN,1220,PEL,PRI,SCH,AR12,01,01,QOS,4,SACL_LOG,(l),,,,"Ipv4 acl 3500,rule 120 deny 17 10.197.119.254","GPN-1220-PEL-PRI-SCH-AR12-01 -> Ipv4 acl 3500,rule 120 deny 17 10.197.119.254",43597)-> 8.8.4.4(53) (2) packets.,
Sep 25 2024 12:47:37,2024,9,25,12,47,37,0,2,269,39,0,46057,Afternoon,GPN-0484-GEO-MUK-HOS-AR12-01,GPN,0484,GEO,MUK,HOS,AR12,01,01,SNMP,5,SNMP_LOG_IP_UNLOCK,(l),,,,The IP address of request message was unlocked because timeout. ,GPN-0484-GEO-MUK-HOS-AR12-01 -> The IP address of request message was unlocked because timeout. ,"SourceIPType=1, SourceIP=172.31.252.204",
Sep 25 2024 12:47:37,2024,9,25,12,47,37,0,2,269,39,0,46057,Afternoon,GPN-0004-CHB-CR--M14-01,GPN,0004,CHB,CR,,M14,01,01,SNMP,4,SNMP_IPLOCK,(s),0x80d50422,,,The source IP was locked because of the failure of login through SNMP.,GPN-0004-CHB-CR--M14-01 -> The source IP was locked because of the failure of login through SNMP.,"SourceIP=192.168.0.40, VPN=SKYWIRE.VPN",
Sep 25 2024 12:47:37,2024,9,25,12,47,37,0,2,269,39,0,46057,Afternoon,GPN-0484-GEO-MUK-HOS-AR12-01,GPN,0484,GEO,MUK,HOS,AR12,01,01,SNMP,5,SNMP_IP_LOCK,(l),,,,The IP address of request message was locked because authentication failed. ,GPN-0484-GEO-MUK-HOS-AR12-01 -> The IP address of request message was locked because authentication failed. ,"SourceIPType=1, SourceIP=172.31.252.204",
Sep 25 2024 12:47:37,2024,9,25,12,47,37,0,2,269,39,0,46057,Afternoon,,,,,,,,,,,,,,,,,,,,
Sep 25 2024 12:47:19,2024,9,25,12,47,19,0,2,269,39,0,46039,Afternoon,GPN-1220-PEL-PRI-SCH-AR12-01,GPN,1220,PEL,PRI,SCH,AR12,01,01,QOS,4,SACL_LOG,(l),,,,"Ipv4 acl 3500,rule 120 deny 17 10.197.119.254","GPN-1220-PEL-PRI-SCH-AR12-01 -> Ipv4 acl 3500,rule 120 deny 17 10.197.119.254",64689)-> 8.8.8.8(53) (2) packets.,
Sep 25 2024 12:47:19,2024,9,25,12,47,19,0,2,269,39,0,46039,Afternoon,GPN-1220-PEL-PRI-SCH-AR12-01,GPN,1220,PEL,PRI,SCH,AR12,01,01,QOS,4,SACL_LOG,(l),,,,"Ipv4 acl 3500,rule 120 deny 17 10.197.119.254","GPN-1220-PEL-PRI-SCH-AR12-01 -> Ipv4 acl 3500,rule 120 deny 17 10.197.119.254",8689)-> 8.8.8.8(53) (2) packets.,
Sep 25 2024 12:47:19,2024,9,25,12,47,19,0,2,269,39,0,46039,Afternoon,GPN-1220-PEL-PRI-SCH-AR12-01,GPN,1220,PEL,PRI,SCH,AR12,01,01,QOS,4,SACL_LOG,(l),,,,"Ipv4 acl 3500,rule 120 deny 17 10.197.119.254","GPN-1220-PEL-PRI-SCH-AR12-01 -> Ipv4 acl 3500,rule 120 deny 17 10.197.119.254",41470)-> 8.8.8.8(53) (2) packets.,
Sep 25 2024 12:47:19,2024,9,25,12,47,19,0,2,269,39,0,46039,Afternoon,GPN-1220-PEL-PRI-SCH-AR12-01,GPN,1220,PEL,PRI,SCH,AR12,01,01,QOS,4,SACL_LOG,(l),,,,"Ipv4 acl 3500,rule 120 deny 17 10.197.119.254","GPN-1220-PEL-PRI-SCH-AR12-01 -> Ipv4 acl 3500,rule 120 deny 17 10.197.119.254",40556)-> 8.8.4.4(53) (1) packets.,
Sep 25 2024 12:47:37,2024,9,25,12,47,37,0,2,269,39,0,46057,Afternoon,,,,,,,,,,,,,,,,,,,,
Sep 25 2024 12:47:19,2024,9,25,12,47,19,0,2,269,39,0,46039,Afternoon,GPN-1220-PEL-PRI-SCH-AR12-01,GPN,1220,PEL,PRI,SCH,AR12,01,01,QOS,4,SACL_LOG,(l),,,,"Ipv4 acl 3500,rule 120 deny 17 10.197.119.254","GPN-1220-PEL-PRI-SCH-AR12-01 -> Ipv4 acl 3500,rule 120 deny 17 10.197.119.254",32651)-> 8.8.8.8(53) (2) packets.,
Sep 25 2024 12:47:37,2024,9,25,12,47,37,0,2,269,39,0,46057,Afternoon,GPN-0200-BEN-ROA-TRA-AR12-01,GPN,0200,BEN,ROA,TRA,AR12,01,01,SHELL,5,CMDRECORD,(l),,,,Record command information. ,GPN-0200-BEN-ROA-TRA-AR12-01 -> Record command information. ,"Task=Co0, Ip=**, User=**, Command=""log on fail"", Result=Success)",
Sep 25 2024 12:47:19,2024,9,25,12,47,19,0,2,269,39,0,46039,Afternoon,GPN-1220-PEL-PRI-SCH-AR12-01,GPN,1220,PEL,PRI,SCH,AR12,01,01,QOS,4,SACL_LOG,(l),,,,"Ipv4 acl 3500,rule 120 deny 17 10.197.119.254","GPN-1220-PEL-PRI-SCH-AR12-01 -> Ipv4 acl 3500,rule 120 deny 17 10.197.119.254",54019)-> 8.8.8.8(53) (2) packets.,
Sep 25 2024 12:47:19,2024,9,25,12,47,19,0,2,269,39,0,46039,Afternoon,GPN-1220-PEL-PRI-SCH-AR12-01,GPN,1220,PEL,PRI,SCH,AR12,01,01,QOS,4,SACL_LOG,(l),,,,"Ipv4 acl 3500,rule 120 deny 17 10.197.119.254","GPN-1220-PEL-PRI-SCH-AR12-01 -> Ipv4 acl 3500,rule 120 deny 17 10.197.119.254",49478)-> 8.8.4.4(53) (1) packets.,
Sep 25 2024 12:47:19,2024,9,25,12,47,19,0,2,269,39,0,46039,Afternoon,GPN-1220-PEL-PRI-SCH-AR12-01,GPN,1220,PEL,PRI,SCH,AR12,01,01,QOS,4,SACL_LOG,(l),,,,"Ipv4 acl 3500,rule 120 deny 17 10.197.119.254","GPN-1220-PEL-PRI-SCH-AR12-01 -> Ipv4 acl 3500,rule 120 deny 17 10.197.119.254",45624)-> 8.8.4.4(53) (2) packets.,
Sep 25 2024 12:47:19,2024,9,25,12,47,19,0,2,269,39,0,46039,Afternoon,GPN-1220-PEL-PRI-SCH-AR12-01,GPN,1220,PEL,PRI,SCH,AR12,01,01,QOS,4,SACL_LOG,(l),,,,"Ipv4 acl 3500,rule 120 deny 17 10.197.119.254","GPN-1220-PEL-PRI-SCH-AR12-01 -> Ipv4 acl 3500,rule 120 deny 17 10.197.119.254",48559)-> 8.8.4.4(53) (1) packets.,
Sep 25 2024 12:47:39,2024,9,25,12,47,39,0,2,269,39,0,46059,Afternoon,GPN-0481-GST-2F-GPT-AR12-01,GPN,0481,GST,2F,GPT,AR12,01,01,FTPS,5,REQUEST,(l),,,,The user had a request. ,GPN-0481-GST-2F-GPT-AR12-01 -> The user had a request. ,"UserName="""", IpAddress=IP/IPV6: 172.31.252.204 , VpnInstanceName=""VPN: "", Request=QUIT",
Sep 25 2024 12:47:19,2024,9,25,12,47,19,0,2,269,39,0,46039,Afternoon,GPN-1220-PEL-PRI-SCH-AR12-01,GPN,1220,PEL,PRI,SCH,AR12,01,01,QOS,4,SACL_LOG,(l),,,,"Ipv4 acl 3500,rule 120 deny 17 10.197.119.254","GPN-1220-PEL-PRI-SCH-AR12-01 -> Ipv4 acl 3500,rule 120 deny 17 10.197.119.254",10508)-> 8.8.4.4(53) (2) packets.,
Sep 25 2024 12:47:19,2024,9,25,12,47,19,0,2,269,39,0,46039,Afternoon,GPN-1220-PEL-PRI-SCH-AR12-01,GPN,1220,PEL,PRI,SCH,AR12,01,01,QOS,4,SACL_LOG,(l),,,,"Ipv4 acl 3500,rule 120 deny 17 10.197.119.254","GPN-1220-PEL-PRI-SCH-AR12-01 -> Ipv4 acl 3500,rule 120 deny 17 10.197.119.254",40266)-> 8.8.8.8(53) (2) packets.,
Sep 25 2024 12:47:19,2024,9,25,12,47,19,0,2,269,39,0,46039,Afternoon,GPN-1220-PEL-PRI-SCH-AR12-01,GPN,1220,PEL,PRI,SCH,AR12,01,01,QOS,4,SACL_LOG,(l),,,,"Ipv4 acl 3500,rule 120 deny 17 10.197.119.254","GPN-1220-PEL-PRI-SCH-AR12-01 -> Ipv4 acl 3500,rule 120 deny 17 10.197.119.254",39044)-> 8.8.4.4(53) (1) packets.,
Sep 25 2024 12:47:19,2024,9,25,12,47,19,0,2,269,39,0,46039,Afternoon,GPN-1220-PEL-PRI-SCH-AR12-01,GPN,1220,PEL,PRI,SCH,AR12,01,01,QOS,4,SACL_LOG,(l),,,,"Ipv4 acl 3500,rule 120 deny 17 10.197.119.254","GPN-1220-PEL-PRI-SCH-AR12-01 -> Ipv4 acl 3500,rule 120 deny 17 10.197.119.254",57383)-> 8.8.4.4(53) (2) packets.,
Sep 25 2024 12:47:39,2024,9,25,12,47,39,0,2,269,39,0,46059,Afternoon,GPN-0001-TLK-CR--M14-01,GPN,0001,TLK,CR,,M14,01,01,SNMP,4,SNMP_IPUNLOCK,(s),0x80d50422,,,The source IP was unlocked.,GPN-0001-TLK-CR--M14-01 -> The source IP was unlocked.,"SourceIP=172.31.252.204, VPN=_public_",
Sep 25 2024 12:47:19,2024,9,25,12,47,19,0,2,269,39,0,46039,Afternoon,GPN-1220-PEL-PRI-SCH-AR12-01,GPN,1220,PEL,PRI,SCH,AR12,01,01,QOS,4,SACL_LOG,(l),,,,"Ipv4 acl 3500,rule 120 deny 17 10.197.119.254","GPN-1220-PEL-PRI-SCH-AR12-01 -> Ipv4 acl 3500,rule 120 deny 17 10.197.119.254",59752)-> 8.8.8.8(53) (2) packets.,
Sep 25 2024 12:47:19,2024,9,25,12,47,19,0,2,269,39,0,46039,Afternoon,GPN-1220-PEL-PRI-SCH-AR12-01,GPN,1220,PEL,PRI,SCH,AR12,01,01,QOS,4,SACL_LOG,(l),,,,"Ipv4 acl 3500,rule 120 deny 17 10.197.119.254","GPN-1220-PEL-PRI-SCH-AR12-01 -> Ipv4 acl 3500,rule 120 deny 17 10.197.119.254",36797)-> 8.8.8.8(53) (2) packets.,
Sep 25 2024 12:47:19,2024,9,25,12,47,19,0,2,269,39,0,46039,Afternoon,GPN-1220-PEL-PRI-SCH-AR12-01,GPN,1220,PEL,PRI,SCH,AR12,01,01,QOS,4,SACL_LOG,(l),,,,"Ipv4 acl 3500,rule 120 deny 17 10.197.119.254","GPN-1220-PEL-PRI-SCH-AR12-01 -> Ipv4 acl 3500,rule 120 deny 17 10.197.119.254",46926)-> 8.8.8.8(53) (1) packets.,
Sep 25 2024 12:47:19,2024,9,25,12,47,19,0,2,269,39,0,46039,Afternoon,GPN-1220-PEL-PRI-SCH-AR12-01,GPN,1220,PEL,PRI,SCH,AR12,01,01,QOS,4,SACL_LOG,(l),,,,"Ipv4 acl 3500,rule 120 deny 17 10.197.119.254","GPN-1220-PEL-PRI-SCH-AR12-01 -> Ipv4 acl 3500,rule 120 deny 17 10.197.119.254",47430)-> 8.8.4.4(53) (2) packets.,
Sep 25 2024 12:47:39,2024,9,25,12,47,39,0,2,269,39,0,46059,Afternoon,,,,,,,,,,,,,,,,,,,,
Sep 25 2024 12:47:19,2024,9,25,12,47,19,0,2,269,39,0,46039,Afternoon,GPN-1220-PEL-PRI-SCH-AR12-01,GPN,1220,PEL,PRI,SCH,AR12,01,01,QOS,4,SACL_LOG,(l),,,,"Ipv4 acl 3500,rule 120 deny 17 10.197.119.254","GPN-1220-PEL-PRI-SCH-AR12-01 -> Ipv4 acl 3500,rule 120 deny 17 10.197.119.254",44035)-> 8.8.8.8(53) (1) packets.,
Sep 25 2024 12:47:19,2024,9,25,12,47,19,0,2,269,39,0,46039,Afternoon,GPN-1220-PEL-PRI-SCH-AR12-01,GPN,1220,PEL,PRI,SCH,AR12,01,01,QOS,4,SACL_LOG,(l),,,,"Ipv4 acl 3500,rule 120 deny 17 10.197.119.254","GPN-1220-PEL-PRI-SCH-AR12-01 -> Ipv4 acl 3500,rule 120 deny 17 10.197.119.254",47804)-> 8.8.8.8(53) (2) packets.,
Sep 25 2024 12:47:19,2024,9,25,12,47,19,0,2,269,39,0,46039,Afternoon,GPN-1220-PEL-PRI-SCH-AR12-01,GPN,1220,PEL,PRI,SCH,AR12,01,01,QOS,4,SACL_LOG,(l),,,,"Ipv4 acl 3500,rule 120 deny 17 10.197.119.254","GPN-1220-PEL-PRI-SCH-AR12-01 -> Ipv4 acl 3500,rule 120 deny 17 10.197.119.254",10108)-> 8.8.8.8(53) (2) packets.,
Sep 25 2024 12:47:19,2024,9,25,12,47,19,0,2,269,39,0,46039,Afternoon,GPN-1220-PEL-PRI-SCH-AR12-01,GPN,1220,PEL,PRI,SCH,AR12,01,01,QOS,4,SACL_LOG,(l),,,,"Ipv4 acl 3500,rule 120 deny 17 10.197.119.254","GPN-1220-PEL-PRI-SCH-AR12-01 -> Ipv4 acl 3500,rule 120 deny 17 10.197.119.254",17187)-> 8.8.4.4(53) (1) packets.,
Sep 25 2024 12:47:19,2024,9,25,12,47,19,0,2,269,39,0,46039,Afternoon,GPN-1220-PEL-PRI-SCH-AR12-01,GPN,1220,PEL,PRI,SCH,AR12,01,01,QOS,4,SACL_LOG,(l),,,,"Ipv4 acl 3500,rule 120 deny 17 10.197.119.254","GPN-1220-PEL-PRI-SCH-AR12-01 -> Ipv4 acl 3500,rule 120 deny 17 10.197.119.254",60291)-> 8.8.4.4(53) (1) packets.,
Sep 25 2024 12:47:19,2024,9,25,12,47,19,0,2,269,39,0,46039,Afternoon,GPN-1220-PEL-PRI-SCH-AR12-01,GPN,1220,PEL,PRI,SCH,AR12,01,01,QOS,4,SACL_LOG,(l),,,,"Ipv4 acl 3500,rule 120 deny 17 10.197.119.254","GPN-1220-PEL-PRI-SCH-AR12-01 -> Ipv4 acl 3500,rule 120 deny 17 10.197.119.254",34047)-> 8.8.4.4(53) (2) packets.,
Sep 25 2024 12:47:19,2024,9,25,12,47,19,0,2,269,39,0,46039,Afternoon,GPN-1220-PEL-PRI-SCH-AR12-01,GPN,1220,PEL,PRI,SCH,AR12,01,01,QOS,4,SACL_LOG,(l),,,,"Ipv4 acl 3500,rule 120 deny 17 10.197.119.254","GPN-1220-PEL-PRI-SCH-AR12-01 -> Ipv4 acl 3500,rule 120 deny 17 10.197.119.254",57193)-> 8.8.8.8(53) (2) packets.,
Sep 25 2024 12:47:41,2024,9,25,12,47,41,0,2,269,39,0,46061,Afternoon,GPN-0298-MAB-LIC--AR12-01,GPN,0298,MAB,LIC,,AR12,01,01,FTPS,5,REQUEST,(l),,,,The user had a request. ,GPN-0298-MAB-LIC--AR12-01 -> The user had a request. ,"UserName="""", IpAddress=IP/IPV6: 172.31.252.204 , VpnInstanceName=""VPN: "", Request=QUIT",
Sep 25 2024 12:47:41,2024,9,25,12,47,41,0,2,269,39,0,46061,Afternoon,,,,,,,,,,,,,,,,,,,,
Sep 25 2024 12:47:19,2024,9,25,12,47,19,0,2,269,39,0,46039,Afternoon,GPN-1220-PEL-PRI-SCH-AR12-01,GPN,1220,PEL,PRI,SCH,AR12,01,01,QOS,4,SACL_LOG,(l),,,,"Ipv4 acl 3500,rule 120 deny 17 10.197.119.254","GPN-1220-PEL-PRI-SCH-AR12-01 -> Ipv4 acl 3500,rule 120 deny 17 10.197.119.254",31664)-> 8.8.8.8(53) (2) packets.,
Sep 25 2024 12:47:19,2024,9,25,12,47,19,0,2,269,39,0,46039,Afternoon,GPN-1220-PEL-PRI-SCH-AR12-01,GPN,1220,PEL,PRI,SCH,AR12,01,01,QOS,4,SACL_LOG,(l),,,,"Ipv4 acl 3500,rule 120 deny 17 10.197.119.254","GPN-1220-PEL-PRI-SCH-AR12-01 -> Ipv4 acl 3500,rule 120 deny 17 10.197.119.254",40838)-> 8.8.8.8(53) (2) packets.,
Sep 25 2024 12:47:19,2024,9,25,12,47,19,0,2,269,39,0,46039,Afternoon,GPN-1220-PEL-PRI-SCH-AR12-01,GPN,1220,PEL,PRI,SCH,AR12,01,01,QOS,4,SACL_LOG,(l),,,,"Ipv4 acl 3500,rule 120 deny 17 10.197.119.254","GPN-1220-PEL-PRI-SCH-AR12-01 -> Ipv4 acl 3500,rule 120 deny 17 10.197.119.254",35658)-> 8.8.4.4(53) (1) packets.,
Sep 25 2024 12:47:19,2024,9,25,12,47,19,0,2,269,39,0,46039,Afternoon,GPN-1220-PEL-PRI-SCH-AR12-01,GPN,1220,PEL,PRI,SCH,AR12,01,01,QOS,4,SACL_LOG,(l),,,,"Ipv4 acl 3500,rule 120 deny 17 10.197.119.254","GPN-1220-PEL-PRI-SCH-AR12-01 -> Ipv4 acl 3500,rule 120 deny 17 10.197.119.254",36273)-> 8.8.8.8(53) (2) packets.,
Sep 25 2024 12:47:41,2024,9,25,12,47,41,0,2,269,39,0,46061,Afternoon,,,,,,,,,,,,,,,,,,,,
Sep 25 2024 12:47:19,2024,9,25,12,47,19,0,2,269,39,0,46039,Afternoon,GPN-1220-PEL-PRI-SCH-AR12-01,GPN,1220,PEL,PRI,SCH,AR12,01,01,QOS,4,SACL_LOG,(l),,,,"Ipv4 acl 3500,rule 120 deny 17 10.197.119.254","GPN-1220-PEL-PRI-SCH-AR12-01 -> Ipv4 acl 3500,rule 120 deny 17 10.197.119.254",38225)-> 8.8.4.4(53) (1) packets.,
Sep 25 2024 12:47:41,2024,9,25,12,47,41,0,2,269,39,0,46061,Afternoon,,,,,,,,,,,,,,,,,,,,
Sep 25 2024 12:47:19,2024,9,25,12,47,19,0,2,269,39,0,46039,Afternoon,GPN-1220-PEL-PRI-SCH-AR12-01,GPN,1220,PEL,PRI,SCH,AR12,01,01,QOS,4,SACL_LOG,(l),,,,"Ipv4 acl 3500,rule 120 deny 17 10.197.119.254","GPN-1220-PEL-PRI-SCH-AR12-01 -> Ipv4 acl 3500,rule 120 deny 17 10.197.119.254",35970)-> 8.8.4.4(53) (2) packets.,
Sep 25 2024 12:47:41,2024,9,25,12,47,41,0,2,269,39,0,46061,Afternoon,,,,,,,,,,,,,,,,,,,,
Sep 25 2024 12:47:19,2024,9,25,12,47,19,0,2,269,39,0,46039,Afternoon,GPN-1220-PEL-PRI-SCH-AR12-01,GPN,1220,PEL,PRI,SCH,AR12,01,01,QOS,4,SACL_LOG,(l),,,,"Ipv4 acl 3500,rule 120 deny 17 10.197.119.254","GPN-1220-PEL-PRI-SCH-AR12-01 -> Ipv4 acl 3500,rule 120 deny 17 10.197.119.254",36437)-> 8.8.8.8(53) (2) packets.,
Sep 25 2024 12:47:19,2024,9,25,12,47,19,0,2,269,39,0,46039,Afternoon,GPN-1220-PEL-PRI-SCH-AR12-01,GPN,1220,PEL,PRI,SCH,AR12,01,01,QOS,4,SACL_LOG,(l),,,,"Ipv4 acl 3500,rule 120 deny 17 10.197.119.254","GPN-1220-PEL-PRI-SCH-AR12-01 -> Ipv4 acl 3500,rule 120 deny 17 10.197.119.254",57634)-> 8.8.4.4(53) (2) packets.,
Sep 25 2024 12:47:19,2024,9,25,12,47,19,0,2,269,39,0,46039,Afternoon,GPN-1220-PEL-PRI-SCH-AR12-01,GPN,1220,PEL,PRI,SCH,AR12,01,01,QOS,4,SACL_LOG,(l),,,,"Ipv4 acl 3500,rule 120 deny 17 10.197.119.254","GPN-1220-PEL-PRI-SCH-AR12-01 -> Ipv4 acl 3500,rule 120 deny 17 10.197.119.254",55053)-> 8.8.4.4(53) (1) packets.,
